Row ID,Customer Name,Customer Segment,Order ID,Number of Records,Order Date,Order Priority,Order Quantity,Order Discount,Product Category,Product Container,Product Name,Product Sub-Category,Unit Price,Product Base Margin,Sales,Profit,Ship Date,Ship Mode,Shipping Cost,City,State,Region,Zip Code,Reached on Time
110,Susan MacKendrick,Corporate,710,1,1/1/2013,Low,11,0.09,Furniture,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Office Furnishings,41.32,0.76,447.09,89.03,1/3/2013,Regular Air,8.66,Ocoee,Florida,South,34761,0
111,Susan MacKendrick,Corporate,710,1,1/1/2013,Low,29,0.02,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,145.45,0.56,4192.88,731.32,1/5/2013,Delivery Truck,17.85,Ocoee,Florida,South,34761,0
112,Caroline Jumper,Corporate,738,1,3/1/2013,Not Specified,7,0.04,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Appliances,80.98,0.59,560.51,32.6,3/3/2013,Regular Air,4.5,White Plains,New York,East,10605,0
113,Caroline Jumper,Corporate,738,1,3/1/2013,Not Specified,31,0.08,Office Supplies,Small Box,Xerox 23,Paper,6.48,0.37,189.95,-56.68,3/2/2013,Regular Air,5.14,White Plains,New York,East,10605,0
114,Thomas Boland,Corporate,740,1,7/15/2014,Medium,6,0.09,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,4.98,0.39,28.01,3.46,7/15/2014,Regular Air,0.49,Sheboygan,Wisconsin,Central,53081,0
115,Roy French,Consumer,769,1,6/1/2013,Medium,37,0.02,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,115.99,0.40,4261.94,4.15,6/2/2013,Delivery Truck,56.14,Munster,Indiana,Central,46321,0
116,Darrin Van Huff,Home Office,771,1,6/16/2014,Critical,18,0.08,Office Supplies,Small Box,Xerox 1949,Paper,4.98,0.36,88.84,-38.35,6/17/2014,Regular Air,4.72,Henderson,Kentucky,South,42420,0
117,Pamela Stobb,Consumer,772,1,4/16/2013,High,35,0.08,Office Supplies,Medium Box,Bionaire 99.97% HEPA Air Cleaner,Appliances,17.52,0.50,589.24,-38.35,4/18/2013,Regular Air,8.17,Oceanside,New York,East,11572,0
118,Pamela Stobb,Consumer,772,1,4/16/2013,High,25,0.10,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,9.9,0.37,233.05,86.93,4/18/2013,Regular Air,1.39,Oceanside,New York,East,11572,0
119,Helen Abelman,Home Office,773,1,9/25/2013,Medium,38,0.06,Technology,Small Box,Talkabout T8367,Telephones and Communication,65.99,0.56,2071.3395,324.927,9/26/2013,Regular Air,8.99,Merrillville,Indiana,Central,46410,0
120,Sibella Parks,Small Business,774,1,12/3/2014,Critical,17,0.03,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,4.48,0.60,126.57,-752.13,12/5/2014,Regular Air,49,Albany,Oregon,West,97321,0
121,Peter McVee,Small Business,775,1,3/17/2014,Critical,35,0.10,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,1.26,0.81,43.57,-19.17,3/18/2014,Regular Air,0.7,Watertown,MA,East,2471,1
122,Peter McVee,Small Business,775,1,3/17/2014,Critical,8,0.10,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,4.26,0.44,31.87,-1.25,3/19/2014,Regular Air,1.2,Wellesley,MA,East,2457,1
123,Thais Sissman,Corporate,801,1,2/17/2015,Critical,20,0.03,Office Supplies,Small Pack,Rogers Handheld Barrel Pencil Sharpener,Pens & Art Supplies,2.74,0.58,59.85,-47.41,2/20/2015,Regular Air,3.5,Poinciana,Florida,South,34759,0
124,Kean Nguyen,Corporate,802,1,1/4/2014,Critical,33,0.08,Office Supplies,Small Box,Fellowes Binding Cases,Binders and Binder Accessories,11.7,0.40,378.6,12.7245,1/6/2014,Regular Air,5.63,Lima,Ohio,East,45801,1
125,Kean Nguyen,Corporate,802,1,1/4/2014,Critical,2,0.09,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,15.99,0.49,38.5,-52.1391,1/4/2014,Regular Air,9.4,Lima,Ohio,East,45801,1
126,Toby Swindell,Small Business,805,1,7/4/2014,Not Specified,39,0.02,Furniture,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",Office Furnishings,4.97,0.54,197.56,-119.86,7/6/2014,Regular Air,5.71,Gallatin,Tennessee,South,37066,1
127,Neola Schneider,Home Office,807,1,11/23/2013,Medium,45,0.01,Office Supplies,Small Box,Xerox 1980,Paper,4.28,0.40,196.85,-166.85,11/24/2013,Regular Air,6.18,Joliet,Illinois,Central,60432,0
128,Neola Schneider,Home Office,807,1,11/23/2013,Medium,32,0.04,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,3.95,0.53,124.56,-14.33,11/24/2013,Regular Air,2,Joliet,Illinois,Central,60432,0
129,Alice McCarthy,Corporate,832,1,4/18/2015,Low,7,0.02,Office Supplies,Small Box,Xerox 1976,Paper,6.48,0.37,53.46,-17.58,4/22/2015,Regular Air,5.9,Kearns,Utah,West,84118,0
130,Olvera Toch,Home Office,833,1,2/12/2012,Medium,1,0.03,Office Supplies,Small Box,GBC ProClick Spines for 32-Hole Punch,Binders and Binder Accessories,12.53,0.38,19.32,-20.3205,2/13/2012,Regular Air,7.17,Kenosha,Wisconsin,Central,53142,0
131,Eugene Moren,Home Office,834,1,5/22/2012,Medium,15,0.01,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,115.99,0.40,1813.04,-164.3952,5/23/2012,Delivery Truck,56.14,Aurora,Colorado,West,80013,0
132,Duane Huffman,Small Business,835,1,10/7/2014,Not Specified,18,0.02,Office Supplies,Small Box,Xerox 23,Paper,6.48,0.37,125.16,-23.48,10/8/2014,Regular Air,5.14,Lancaster,Texas,Central,75146,1
133,Sean O'Donnell,Corporate,837,1,6/14/2012,Not Specified,11,0.01,Office Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,Pens & Art Supplies,5.84,0.49,65.7,13.41,6/16/2012,Regular Air,0.83,Dickinson,North Dakota,Central,58601,0
134,Carlos Daly,Home Office,868,1,6/8/2015,Not Specified,32,0.00,Office Supplies,Medium Box,Holmes HEPA Air Purifier,Appliances,21.78,0.50,716.84,134.72,6/9/2015,Regular Air,5.94,Park Ridge,Illinois,Central,60068,1
135,Carlos Daly,Home Office,868,1,6/8/2015,Not Specified,31,0.04,Technology,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Computer Peripherals,47.98,0.71,1474.33,114.46,6/10/2015,Regular Air,3.61,Park Ridge,Illinois,Central,60068,0
136,Valerie Dominguez,Corporate,870,1,6/19/2013,Not Specified,23,0.04,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,70.97,0.59,1661.04,475.54,6/19/2013,Regular Air,3.5,Orlando,Florida,South,32839,0
137,David Kendrick,Home Office,871,1,11/14/2014,Low,17,0.06,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,6.24,0.60,104.94,-34.97,11/14/2014,Regular Air,5.22,Saratoga,California,West,95070,0
138,Edward Nazzal,Home Office,896,1,3/8/2013,Critical,50,0.01,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,24.92,0.39,1246.52,52.479,3/8/2013,Regular Air,12.98,The Colony,Texas,Central,75056,0
139,Sanjit Jacobs,Consumer,898,1,6/2/2013,High,40,0.03,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,15.98,0.48,676.13,45.39,6/4/2013,Regular Air,6.5,Hagerstown,Maryland,East,21740,0
140,Sanjit Jacobs,Consumer,898,1,6/2/2013,High,26,0.04,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,296.18,0.76,7668.55,-715.778206,6/2/2013,Delivery Truck,54.12,Hagerstown,Maryland,East,21740,0
141,Karen Carlisle,Home Office,900,1,9/30/2012,Not Specified,29,0.07,Office Supplies,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders and Binder Accessories,40.98,0.36,1193.65,507.5775,10/1/2012,Regular Air,2.99,Townsend,MA,East,1469,0
142,Meg O'Connel,Corporate,902,1,7/26/2012,Not Specified,10,0.09,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,207.48,0.55,1925.83,359.83,7/29/2012,Regular Air,0.99,Joplin,MO,Central,64804,0
143,Anthony O'Donnell,Consumer,928,1,3/1/2014,Low,21,0.06,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,59.98,0.57,1222.68,300.97,3/6/2014,Express Air,3.99,Overland Park,Kansas,Central,66212,1
144,Anthony O'Donnell,Consumer,928,1,3/1/2014,Low,26,0.02,Furniture,Small Box,DAX Clear Channel Poster Frame,Office Furnishings,14.58,0.48,390.2,45,3/3/2014,Express Air,7.4,Overland Park,Kansas,Central,66212,0
145,Luke Foster,Corporate,929,1,10/1/2015,High,21,0.04,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,10.97,0.64,227.66,-100.16,10/4/2015,Regular Air,6.5,Chico,California,West,95928,0
146,Luke Foster,Corporate,929,1,10/1/2015,High,39,0.04,Office Supplies,Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",2.08,0.55,84.33,-64.29,10/3/2015,Regular Air,2.56,Chico,California,West,95928,1
147,Phillina Ober,Small Business,930,1,12/16/2012,Critical,22,0.03,Furniture,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Office Furnishings,41.32,0.76,922.39,-41.64,12/17/2012,Express Air,58.66,Winchester,Virginia,South,22601,0
148,Phillina Ober,Small Business,930,1,12/16/2012,Critical,11,0.00,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,6.88,0.39,79.19,13.91,12/16/2012,Regular Air,2,Winchester,Virginia,South,22601,0
149,Claudia Miner,Small Business,933,1,8/4/2015,Not Specified,15,0.02,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,5.28,0.37,80.61,-4.715,8/4/2015,Regular Air,2.99,Quincy,Illinois,Central,62301,0
150,Jim Kriz,Consumer,960,1,9/20/2012,Medium,46,0.07,Furniture,Wrap Bag,DAX Wood Document Frame.,Office Furnishings,13.73,0.54,605.97,-22.72,9/21/2012,Regular Air,6.85,Fairborn,Ohio,East,45324,0
151,Mike Vittorini,Small Business,962,1,5/5/2012,Low,33,0.06,Office Supplies,Small Box,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,122.99,0.37,4064.05,1408.1865,5/7/2012,Regular Air,19.99,Garden City,Michigan,Central,48135,0
152,Mike Vittorini,Small Business,962,1,5/5/2012,Low,47,0.08,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,68.81,0.41,3213.87,-1069.72,5/7/2012,Delivery Truck,60,Grand Rapids,Michigan,Central,49505,0
153,Stefania Perrino,Corporate,964,1,5/19/2014,Medium,50,0.02,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,5.98,0.39,315.02,95.1575,5/21/2014,Regular Air,1.49,Concord,New Hampshire,East,3301,1
154,Stefania Perrino,Corporate,964,1,5/19/2014,Medium,4,0.02,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,9.93,0.43,40.02,-1.28,5/21/2014,Regular Air,1.09,New Bedford,MA,East,2740,1
155,Jas O'Carroll,Corporate,965,1,5/14/2014,Low,42,0.07,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,280.98,0.66,11230.25,-679.044366,5/21/2014,Delivery Truck,35.67,Xenia,Ohio,East,45385,1
156,Maureen Gastineau,Consumer,967,1,6/20/2015,Medium,6,0.03,Technology,Medium Box,Sharp EL500L Fraction Calculator,Office Machines,13.99,0.39,90.56,-37.584,6/22/2015,Regular Air,7.51,Chula Vista,California,West,91911,0
157,Maureen Gastineau,Consumer,967,1,6/20/2015,Medium,42,0.01,Office Supplies,Small Pack,Panasonic KP-150 Electric Pencil Sharpener,Pens & Art Supplies,37.74,0.59,1634.9,502.42,6/21/2015,Regular Air,2.9,Chula Vista,California,West,91911,1
158,Maureen Gastineau,Consumer,967,1,6/20/2015,Medium,48,0.01,Furniture,Jumbo Box,Hon Rectangular Conference Tables,Tables,227.55,0.68,11278.18,1836.81,6/23/2015,Delivery Truck,32.48,Chula Vista,California,West,91911,1
159,Kelly Lampkin,Corporate,994,1,4/19/2012,Low,38,0.06,Office Supplies,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",Rubber Bands,3.58,0.36,132.07,14,4/23/2012,Regular Air,1.63,Garland,Texas,Central,75043,0
160,Neola Schneider,Home Office,995,1,5/30/2014,Medium,46,0.03,Furniture,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,Office Furnishings,39.89,0.53,1815.49,782.91,5/31/2014,Regular Air,3.04,Joliet,Illinois,Central,60432,0
161,Allen Rosenblatt,Small Business,998,1,11/25/2012,Not Specified,16,0.07,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,15.74,0.40,248.26,93.8,11/26/2012,Regular Air,1.39,Alton,Illinois,Central,62002,0
162,Max Jones,Home Office,999,1,9/4/2013,Low,6,0.08,Office Supplies,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Storage & Organization,95.43,0.79,583.64,-179.5,9/11/2013,Regular Air,19.99,Radnor,Pennsylvania,East,19087,1
163,Hallie Redmond,Home Office,1027,1,6/2/2015,Medium,19,0.04,Furniture,Jumbo Box,"Hon Metal Bookcases, Putty",Bookcases,70.98,0.56,1406.15,-379.1,6/4/2015,Delivery Truck,46.74,Coos Bay,Oregon,West,97420,1
164,Matt Collins,Consumer,1028,1,1/5/2012,High,6,0.03,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,28.48,0.40,165.75,-28.46,1/6/2012,Regular Air,1.99,Fort Dodge,Iowa,Central,50501,0
165,Matt Collins,Consumer,1028,1,1/5/2012,High,11,0.01,Technology,Small Box,3285,Telephones and Communication,205.99,0.59,2021.147,-60.39,1/7/2012,Regular Air,5.99,Fort Dodge,Iowa,Central,50501,0
166,Sanjit Jacobs,Consumer,1031,1,8/31/2012,Medium,34,0.00,Office Supplies,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Binders and Binder Accessories,6.37,0.38,226.1,-52.21,9/2/2012,Regular Air,5.19,Hagerstown,Maryland,East,21740,0
167,Anthony Witt,Corporate,1057,1,2/19/2015,Critical,41,0.09,Technology,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Computer Peripherals,8.46,0.61,341.36,-52.48,2/21/2015,Regular Air,3.62,Deer Park,Texas,Central,77536,1
168,Jim Epp,Small Business,1058,1,4/25/2013,Medium,3,0.07,Technology,Small Box,T28 WORLD,Telephones and Communication,195.99,0.60,469.438,-888.162,4/26/2013,Regular Air,8.99,Blacksburg,Virginia,South,24060,0
169,Sean O'Donnell,Corporate,1059,1,2/26/2012,Critical,22,0.02,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,5.34,0.38,127.33,5.2955,2/28/2012,Regular Air,2.99,Dickinson,North Dakota,Central,58601,0
170,Sean O'Donnell,Corporate,1059,1,2/26/2012,Critical,24,0.03,Office Supplies,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders and Binder Accessories,40.98,0.37,990.1,310.216,2/27/2012,Regular Air,7.47,Dickinson,North Dakota,Central,58601,0
171,Harold Dahlen,Corporate,1060,1,2/20/2013,Medium,30,0.00,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,37.7,0.35,1187.55,532.61,2/22/2013,Regular Air,2.99,Pendleton,Oregon,West,97801,0
172,Muhammed Yedwab,Consumer,1088,1,5/20/2015,Low,13,0.10,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,20.97,0.78,269.02,-112,5/27/2015,Regular Air,6.5,Oakton,Virginia,South,22124,1
173,Ed Braxton,Consumer,1095,1,8/21/2014,Medium,28,0.07,Office Supplies,Small Box,Xerox 1949,Paper,4.98,0.36,142.18,-50.14,8/23/2014,Regular Air,4.72,Surprise,Arizona,West,85374,0
174,Stuart Calhoun,Consumer,1127,1,9/18/2014,Not Specified,48,0.01,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,110.98,0.69,5340.5,1215.28,9/19/2014,Regular Air,13.99,Grove City,Ohio,East,43123,0
175,Sylvia Foulston,Home Office,1154,1,2/14/2015,Critical,44,0.04,Furniture,Jumbo Box,Hon 4-Shelf Metal Bookcases,Bookcases,100.98,0.60,4462.23,440.72,2/16/2015,Delivery Truck,26.22,Mount Prospect,Illinois,Central,60056,1
176,Sylvia Foulston,Home Office,1154,1,2/14/2015,Critical,11,0.25,Furniture,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,71.37,0.68,663.784,-481.041,2/16/2015,Regular Air,69,Mount Prospect,Illinois,Central,60056,0
177,Thea Hendricks,Home Office,1154,1,2/14/2015,Critical,23,0.02,Office Supplies,Small Box,Avery 493,Labels,4.91,0.36,115.1,53.13,2/16/2015,Regular Air,0.5,Derry,New Hampshire,East,3038,1
178,Thea Hendricks,Home Office,1154,1,2/14/2015,Critical,7,0.01,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,70.97,0.59,516.65,57.1,2/15/2015,Express Air,3.5,Stamford,Connecticut,East,6903,0
179,Ionia McGrath,Home Office,1185,1,8/23/2015,Low,7,0.09,Office Supplies,Small Box,Xerox 194,Paper,55.48,0.37,374.78,20.03,8/27/2015,Regular Air,14.3,Bessemer,Alabama,South,35020,1
180,Guy Armstrong,Corporate,1187,1,11/19/2015,Medium,14,0.05,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,15.98,0.37,222.91,20.21,11/20/2015,Regular Air,4,Indianapolis,Indiana,Central,46203,1
181,Aaron Smayling,Small Business,1189,1,4/8/2012,Critical,27,0.00,Office Supplies,Small Box,Grip Seal Envelopes,Envelopes,4.42,0.38,129.1,-59.82,4/9/2012,Regular Air,4.99,Smithtown,New York,East,11787,0
182,Karl Brown,Home Office,1191,1,11/6/2014,Medium,35,0.08,Furniture,Jumbo Drum,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Tables,100.8,0.59,3532.96,-243.60336,11/7/2014,Delivery Truck,60,Westfield,New Jersey,East,7090,0
183,Sung Shariari,Corporate,1217,1,4/25/2015,Not Specified,25,0.07,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,28.48,0.40,662.16,185.21,4/26/2015,Regular Air,1.99,Monroe,Louisiana,South,71203,1
184,Craig Carroll,Corporate,1218,1,6/19/2012,Not Specified,3,0.10,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,14.42,0.52,46.46,-25.13,6/22/2012,Regular Air,6.75,Papillion,Nebraska,Central,68046,0
185,Lela Donovan,Corporate,1221,1,4/18/2015,Not Specified,1,0.06,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,8.6,0.38,14.68,-13.777,4/18/2015,Regular Air,6.19,Shelby,Michigan,Central,49455,1
186,Lela Donovan,Corporate,1221,1,4/18/2015,Not Specified,11,0.03,Office Supplies,Small Box,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,896.99,0.38,10145.14,3724.5725,4/20/2015,Regular Air,19.99,Southfield,Michigan,Central,48034,0
187,Lela Donovan,Corporate,1221,1,4/18/2015,Not Specified,16,0.08,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,4.24,0.35,68.45,-57.8795,4/20/2015,Regular Air,5.41,Southfield,Michigan,Central,48034,1
188,Nicole Brennan,Home Office,1222,1,2/4/2013,Medium,48,0.08,Office Supplies,Small Box,Xerox 1981,Paper,5.28,0.40,257.39,-121.91,2/4/2013,Regular Air,5.57,Rock Springs,Wyoming,West,82901,0
189,Tanja Norvell,Consumer,1253,1,1/25/2013,Critical,15,0.05,Office Supplies,Small Box,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Storage & Organization,31.98,0.75,494.34,-30.19,1/25/2013,Regular Air,6.72,Saint Cloud,Florida,South,34769,0
190,Harold Dahlen,Corporate,1280,1,1/10/2013,Low,40,0.05,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,20.97,0.78,827.27,-170.87,1/10/2013,Regular Air,6.5,Pendleton,Oregon,West,97801,0
191,Emily Grady,Home Office,1282,1,2/27/2015,Not Specified,26,0.00,Technology,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,31.78,0.42,892.38,366.48,2/28/2015,Regular Air,1.99,Prairie Village,Kansas,Central,66202,1
192,Emily Grady,Home Office,1282,1,2/27/2015,Not Specified,10,0.01,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,2.78,0.45,29.41,-2.06,2/28/2015,Regular Air,1.34,Prairie Village,Kansas,Central,66202,0
193,Sally Matthias,Corporate,1285,1,5/31/2015,Critical,27,0.00,Furniture,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,130.98,0.69,3874.12,-305.98,5/31/2015,Delivery Truck,54.74,Mankato,Minnesota,Central,56001,1
194,Sally Matthias,Corporate,1285,1,5/31/2015,Critical,8,0.05,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,218.75,0.77,1452.216,-277.29,6/1/2015,Delivery Truck,69.64,Mankato,Minnesota,Central,56001,1
195,Lena Creighton,Home Office,1286,1,5/13/2013,Not Specified,46,0.05,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,5.18,0.36,234.37,-144.6815,5/14/2013,Regular Air,5.74,Norristown,Pennsylvania,East,19401,0
196,Lena Creighton,Home Office,1286,1,5/13/2013,Not Specified,14,0.06,Technology,Small Pack,Accessory20,Telephones and Communication,85.99,0.37,1000.3565,229.779,5/15/2013,Regular Air,3.3,Norristown,Pennsylvania,East,19401,0
197,Mitch Willingham,Corporate,1287,1,7/4/2012,High,39,0.06,Furniture,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Office Furnishings,105.29,0.79,3908.65,480.57,7/6/2012,Regular Air,10.12,Roswell,Georgia,South,30076,0
198,Sally Matthias,Home Office,1313,1,9/12/2012,Critical,34,0.00,Office Supplies,Small Box,Xerox 1973,Paper,22.84,0.39,840.07,-83.75,9/14/2012,Regular Air,16.92,Mankato,Minnesota,Central,56001,0
199,Justin Knight,Corporate,1314,1,5/12/2012,Medium,4,0.00,Office Supplies,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper,9.27,0.38,42.58,-7.61,5/14/2012,Regular Air,4.39,Bettendorf,Iowa,Central,52722,0
200,Janet Lee,Consumer,1317,1,5/18/2014,High,44,0.06,Office Supplies,Small Box,Fellowes Binding Cases,Binders and Binder Accessories,11.7,0.40,523.42,39.423,5/20/2014,Regular Air,5.63,Fayetteville,North Carolina,South,28314,1
